title,link,score,review
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,8,"킬링용으로 알맞은 영화, 편안하게 웃고 즐긴 후 관계에 대해 생각하게 만듦"
더 킹: 헨리 5세,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187526&target=after,10,압권은 전장에서 존이죽은걸 확인했을때무덤덤하게 존의시신을 쓰다듬으며 한참있다가 잠깐울컥한게 멋졌다 그러나 본인은 잉글랜드백성의 왕이니 우는모습을보일수없어서 다시일어나서 전후복구하는모습은 진짜압권 친구를잃은 슬픔을 무던히 삼켜내는모습 왕에게는 친구는없다.. 추종자이거나 적일뿐
킬 빌 - 1부,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=13244&target=after,10,"중간에 삽입된 애니메이션, OST, 의상, 무대셋팅 등 독특하고 매우 세련된 스타일을 창조해냈다. <펄프 픽션>과 더불어 감독의 최고작."
택시운전사,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=146469&target=after,10,평점테러때문에 10점줌
브로큰 애로우,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=18174&target=after,10,왠만한 요즘영화 보다 더 재밌음. 진짜 잘만든 대작.
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,1,진심 졸림ㅠ와 샹치가 열배더 잼낫음ㅡㅜ레알 마동석때메 버팀ㅠ 영화끝나고 하품하면서 내밭은말  마동석 영어잘하네~~  끝ㅋㅋ
킬 빌 - 2부,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=37493&target=after,10,"1편과 분리가 어려운, 그래서 1편만큼 좋은, <펄프 픽션>과 더불어 감독의 최고작. 마지막 화장실에서 '감사합니다'를 연신 외치며 흐느끼는 장면은 정말 좋다."
보이스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=190320&target=after,10,재밋는데?기대보다 강추
인사이드 아웃,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=115622&target=after,4,음.. 기억이 사라진다고 무너지게 표현한거.. 너무 1차원적인 표현인듯
호빗 : 뜻밖의 여정,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=68073&target=after,8,"반제보다는 못하지만 세계관은 역시 매력적이었습니다. 소린이 아라곤만큼 카리스마 있고 멋지네요. 나머지 2,3탄도 궁금해집니다!!"
디어 에반 핸슨,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=207940&target=after,7,2021 .11.17 개봉
디어 에반 핸슨,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=207940&target=after,10,
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,10,배우들 연기가 최고였음!!
조커,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=167613&target=after,10,최고의 걸작. 더이상 말이 필요없음
호빗 : 뜻밖의 여정,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=68073&target=after,10,제 최애 중간계를 올초 반지의 제왕에 이어서 호빗까지 극장에서 다시 볼수 있다는것에 감사합니다
디어 에반 핸슨,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=207940&target=after,10,눈물광광입니다…..
고양이에게 밥을 주지 마세요,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=195962&target=after,10,"남자 평점 1점대, 여자 평점 8점대가 무엇을 의미할까요. 영화는 보지도 않고 남 비난하기에만 급급한, 직업도 없이 산소만 낭비하는 방구석 백수 찐따들이 남자들 중에 유독 많은가 봅니다. 마음 따뜻해지는 힐링 영화 잘 봤습니다. ^^"
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,10,좋아하는배우들총집합  ㅋ 스토리 너무재밋게봤고 연기도너무잘하시고ㅋ  ㅋㅋㅋ 거리며 계속봤네요^^
강릉,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=208530&target=after,1,"똑간은 영화들 많고 많은데 왜 또 똑같은 영화를 찍는건지.. 조폭, 배신, 폭력... 그냥 똑같음. 강릉하고는 별 상관없는 내용임"
프렌치 디스패치,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187312&target=after,10,지루하다는 평을 보고 믿을 수가 없었다 유머와 절제된 영상미를 통해 잡지를 읽는 기분! 가볍게 보기 좋은 영화
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,8,솔직히 기대 안했는데 괜찮았음
모가디슈,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=192150&target=after,1,진짜 유치해. 억지스런 개그코드. 이런종류 정말 싫어함. 웃기지도 않는데 억지로 웃기려하는.. 배우들이 아깝다. 영화시작하고 얼마안보고 지워버림.
파이널 디씨전,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=17688&target=after,9,"숨은 걸작이라니, 저예산? B급? 이건 다 무슨 소리인지 모르겟다. 이거 메이저영화에요. 세게적으로 유명한 액션걸작인데..  갈매기새끼포스터에 넣어놔서 오히려 상영관에서 흥행 못하고 (쌈마이영화라고 생각함.) 이후 VHS대여 시장에서 대박쳤어요. 입소문나면서 2달넘게 대여순위 상위에 랭크되었었음."
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,10,연출이 대박믿고 보는 류승룡이지
샹치와 텐 링즈의 전설,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187348&target=after,10,스토리는 좀 아쉽지만 재밌다 앞으로 더 기대됨
늑대의 유혹,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=37919&target=after,10,강동원 웰케 잘생겼냐??!!진짜 너무 좋아
당신은 믿지 않겠지만,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=195444&target=after,7,배우들의 연기는 좋았기에 후반부의 스토리가 아쉬운 느낌
송해 1927,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=198478&target=after,10,영화가 끝나고도 마음이 뭉클하네..할머니 할아버지랑 같이 가서 봤는데 너무 좋아하셔용같이 보는 내내 울었다 ㅠㅠ
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,8,극장에서 다른 관객들과 이토록 즐겁게 웃어본 게 얼마만인지.
걸캅스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=174065&target=after,1,무능한 여경 기사나올때마다 회자되는 쓰레기영화  좌표찍고 평점 조작 장난아니네 ㅋㅋㅋㅋ
파이란,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=31475&target=after,10,서서히 가슴 먹먹하게 울리는 영화...
파티마의 기적,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=193195&target=after,8,종교적인 의미에서 감독이 잘만든듯 .
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,8,아드님이 하드캐리했어요 !
왕십리 김종분,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209647&target=after,10,이 땅의 가장 위대한 이름-어머니
뷰티풀 마인드,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=34010&target=after,10,포체티노 시즌중에 바쁠텐데 연기까지 무쳤다
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,8,"예고편과 시놉시스 이렇게 써놓고 스토리는 전혀 다른방향으로 이루어진다. 이정도면 사기라고 할수도있을것같다... 이런이야기에 딱히 거부감이 없어서 나름 재밌게 보았지만, 예고편만보고 코미디영화 보러온 관람객들은 매우 기분이 좋지 않을 수 있을듯"
고양이에게 밥을 주지 마세요,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=195962&target=after,10,
멋진 하루,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=69023&target=after,10,그냥 가끔 생각나는 영화.  이 영화생각이 나서 미소짓게 만드는 영화.
디어 에반 핸슨,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=207940&target=after,7,스토리는 비공감 송은 괜찮음 퍼거슨옹 1승추가
프렌치 디스패치,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187312&target=after,6,웨스앤더슨의 영화는 내용으로 판단하는 영화가 아니므로 참고할것. 그냥 컷 하나하나가 미술작품 같은 그 재미로 보는 영화임. 팬이 아니라면 재미는 기대하지도 말것
호빗 : 뜻밖의 여정,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=68073&target=after,7,시간이 지나도 변하지 않는 즐거움
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,10,오랜만에 재미있게  잘본 영화!
레드 노티스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191543&target=after,1,가볍게라도 볼라했는데도 노잼..진쯔ㅏ..이제 더롹 아죠씨랑 레이놀즈 그냥 예상이가는 연기 + 개그... 개연성도 없고 어이없고 액션ㅋㅋㅋㅋ
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,8,억지 결말빼곤 다름과 관계를 나름 잘 보여준 영화
걸캅스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=174065&target=after,2,"앞으로 이딴 개OO 영화 쳐 만들었다간 만든 새끼,  배급하는 새끼 둘 다 대갈통 쳐 으깨질 줄 알아라"
고장난 론,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209496&target=after,9,아이들을 위한 영화가 아닌 어른들을 위한 동화
너에게 가는 길,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=203715&target=after,10,
레미제라블,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=89755&target=after,10,재미쪄여 재미쪄여 재미쪄여
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,8,내용모르고 그냥 아무생각없이 가서봤는데 재밌었어요 근데 가족이랑 안보는게 나을듯
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,1,마동석 떡밥 넣은 쓰레기 영화
듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,말이 필요없당 ㄷㄷ ㅆㅅㅌㅊ2
찰리와 초콜릿 공장,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=39846&target=after,10,진짜 너무 띵작이고 잡초먹지말라 임마
악마를 보았다,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=72408&target=after,10,모두가 자신에게서 악마를 마주하지
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,4,예고편 보고 기대하고 갔다가 예고편이 끝이였던 영화… 7광구 이후로 이런 기분 처음이네요
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,10,생각지못한 관계설정과 배우들의 맛갈난 연기가 재밌었습니다~~
고양이에게 밥을 주지 마세요,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=195962&target=after,10,이런 영화 계속 만들어주세요
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,10,우리 사랑하게 해주세요~
호빗: 다섯 군대 전투,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=97816&target=after,10,고전의 반열에 오른 명작영화 다시 봐도 뭉클
프렌치 디스패치,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187312&target=after,10,아름답고 동화같은 프랑스 느낌 듬뿍
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,1,하..왜봤지 제2의 담보 느낌이랄까
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,10,나만 낚일수없다....
듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,2021년에 이것만한 영화 없었다.
옛날 옛적 서부에서,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=10469&target=after,10,하나부터 열까지 모든게 명작.  얼마나 뛰어난지 설명하려면 다시 165분이 걸린다.
귀멸의 칼날: 남매의 연,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=201680&target=after,7,Tv판을 대형 스크린에 보는데에  의의를
애프터: 관계의 함정,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=209598&target=after,4,애프터 시리즈를 좋아하던 사람으로서 이번3편은 좀 많이 별루네요... 일단 스토리가 너무 지루하고 인물들 간의 감정선이 잘 이해가 안가요. 남주하고 여주 외모가 영화를 그나마 이끌어가는 느낌이에요.
듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,재밌어서 두 번봄 나중에 아맥에서 한번 더 볼 거
신라의 달밤,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=30984&target=after,10,한단어로 함축됨.... 명작
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,5,....네... 네....
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,10,
온워드: 단 하루의 기적,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187351&target=after,10,그냥 저냥 잠자기전에 틀어놓을 영화 찾다가보게됐는데... 31살먹고 울었어요.
고양이에게 밥을 주지 마세요,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=195962&target=after,10,고양이는 인간과 함께 살아가는 생명체 입니다. 지구는 인간의 것이 아니며 동물과 평화롭게 살아가야해요. 고양이는 나쁜동물이 아니에요 길고양이 너무 미워하지 말아주세요..
